recipe_urls,recipe_name,prep_time,cooking_time,total_time,recipe_servings,recipe_yield,r_ingrids,r_direction,r_nutrition_info
https://www.allrecipes.com/recipe/86649/fast-english-muffin-pizzas/,Fast English Muffin Pizzas,10 mins,10 mins,20 mins,4,4 servings,"['4 English muffins, split', '½ cup canned pizza sauce', '2 cups shredded mozzarella cheese', '16 slices pepperoni sausage']","['1   Preheat the oven to 375 degrees F (190 degrees C).', '2   Place the English muffin halves cut side up onto a baking sheet. Spoon some of the pizza sauce onto each one. Top with mozzarella cheese and pepperoni slices.', '3   Bake for 10 minutes in the preheated oven, or until the cheese is melted and browned on the edges.']",['Per Serving:  327 calories; protein 20.5g; carbohydrates 30.2g; fat 13.5g; cholesterol 44.6mg; sodium 838.7mg.']
https://www.allrecipes.com/recipe/26692/annies-fruit-salsa-and-cinnamon-chips/,Annie's Fruit Salsa and Cinnamon Chips,15 mins,10 mins,45 mins,10,10 servings,"['2 kiwis, peeled and diced', '2 Golden Delicious apples - peeled, cored and diced', '8 ounces raspberries', '1 pound strawberries', '2 tablespoons white sugar', '1 tablespoon brown sugar', '3 tablespoons fruit preserves, any flavor', '10 (10 inch) flour tortillas', 'butter flavored cooking spray', '2 tablespoons cinnamon sugar']","['1   In a large bowl, thoroughly mix kiwis, Golden Delicious apples, raspberries, strawberries, white sugar, brown sugar and fruit preserves. Cover and chill in the refrigerator at least 15 minutes.', '2   Preheat oven to 350 degrees F (175 degrees C).', '3   Coat one side of each flour tortilla with butter flavored cooking spray. Cut into wedges and arrange in a single layer on a large baking sheet. Sprinkle wedges with desired amount of cinnamon sugar. Spray again with cooking spray.', '4   Bake in the preheated oven 8 to 10 minutes. Repeat with any remaining tortilla wedges. Allow to cool approximately 15 minutes. Serve with chilled fruit mixture.']",['Per Serving:  312 calories; protein 6.8g; carbohydrates 59g; fat 5.9g; sodium 461.7mg.']
https://www.allrecipes.com/recipe/236025/salt-and-pepper-skillet-fries/,Salt and Pepper Skillet Fries,10 mins,20 mins,30 mins,4,4 servings,"['2 tablespoons olive oil', '1 teaspoon butter', '3 large potatoes, sliced lengthwise into 1/2-inch circles and cut into 1/2-inch strips', '¼ teaspoon coarse sea salt', '¼ teaspoon cracked black pepper']","['1   Heat olive oil and butter in a skillet over medium heat. Cook and stir potato strips in the hot oil-butter until browned on all sides, 20 to 25 minutes. Transfer fries to a paper towel-lined plate; season with salt and pepper.    Advertisement']",['Per Serving:  282 calories; protein 5.6g; carbohydrates 48.4g; fat 8g; cholesterol 2.7mg; sodium 134mg.']
https://www.allrecipes.com/recipe/233281/apple-chips/,Apple Chips,15 mins,45 mins,1 hr 30 mins,6,6 servings,"['2 Golden Delicious apples, cored and thinly sliced', '1 ½ teaspoons white sugar', '½ teaspoon ground cinnamon']","['1   Preheat oven to 225 degrees F (110 degrees C).', '2   Arrange apples slices on a metal baking sheet.', '3   Mix sugar and cinnamon together in a bowl; sprinkle over apple slices.', '4   Bake in the preheated until apples are dried and edges curl up, 45 minutes to 1 hour. Transfer apple chips, using a metal spatula, to a wire rack until cooled and crispy.']",['Per Serving:  24 calories; protein 0.1g; carbohydrates 6.9g; sodium 0.9mg.']
https://www.allrecipes.com/recipe/232057/no-bake-granola-bars/,No Bake Granola Bars,10 mins,,1 hr 10 mins,12,12 bars,"['2 cups rolled oats', '1 ¼ cups chunky natural peanut butter', '1 cup ground flaxseed', '¾ cup honey', '¾ cup dried cranberries', '½ cup chocolate chips', '¼ cup sliced almonds']","['1   Stir oats, peanut butter, flaxseed, honey, cranberries, chocolate chips, and almonds together in a bowl; press into a 9x11-inch baking dish, using the back of a spatula to press into a flat layer.', '2   Refrigerate mixture at least 1 hour.', '3   Cut into 12 bars and wrap each individually in plastic wrap for storage.']",['Per Serving:  405 calories; protein 10.3g; carbohydrates 46.3g; fat 21.7g; sodium 108.8mg.']
https://www.allrecipes.com/recipe/8909/chicken-and-rice/,Chicken and Rice,5 mins,15 mins,20 mins,6,6 servings,"['2 cups instant rice', '1 (5 ounce) can chicken chunks, drained', '1 (10.75 ounce) can condensed cream of chicken soup']","['1   Prepare rice according to package directions.', '2   When rice is ready, add chicken to pot and continue to stir over low heat. Mix in soup, and continue cooking until heated through.']",['Per Serving:  205 calories; protein 8.6g; carbohydrates 29.4g; fat 5.3g; cholesterol 18.7mg; sodium 456.1mg.']
https://www.allrecipes.com/recipe/212768/ladybugs-on-a-log/,Ladybugs on a Log,10 mins,,10 mins,6,6 servings,"['¼ cup dried cranberries', '6 stalks celery, cut into 3-inch pieces', '½ cup raspberry flavored cream cheese']",['1   Fill each celery stick with raspberry flavored cream cheese and top with 3 or 4 dried cranberries.    Advertisement'],['Per Serving:  81 calories; protein 0.9g; carbohydrates 8.6g; fat 5.4g; cholesterol 20mg; sodium 112mg.']
https://www.allrecipes.com/recipe/70698/spinach-bars/,Spinach Bars,15 mins,30 mins,45 mins,12,12 servings,"['3 tablespoons butter', '3 eggs', '1 cup milk', '1 cup all-purpose flour', '1 teaspoon salt', '½ teaspoon ground black pepper', '1 teaspoon baking powder', '1 ½ teaspoons minced garlic', '½ cup chopped fresh mushrooms', '1 small onion, chopped', '4 cups shredded Cheddar cheese', '1 (10 ounce) package frozen chopped spinach, thawed and drained']","['1   Preheat the oven to 350 degrees F (175 degrees C). Melt butter in a 9x13 inch baking dish while the oven preheats.', '2   In a large bowl, whisk together the eggs, milk, flour, salt, pepper, baking powder and garlic until well blended. Add the mushrooms, spinach and cheese, and stir to blend evenly. Tip the baking dish to coat with melted butter, then pour the spinach mixture into the pan.', '3   Bake for 30 minutes in the preheated oven, until firm and golden. Cut into bars, and serve warm.']",['Per Serving:  254 calories; protein 13.8g; carbohydrates 11.4g; fat 17.3g; cholesterol 95.3mg; sodium 522.2mg.']
https://www.allrecipes.com/recipe/89438/yummiest-green-beans-ever/,Yummiest Green Beans Ever,10 mins,15 mins,25 mins,5,5 servings,"['1 tablespoon extra virgin olive oil', '¼ cup finely chopped onion', '½ cup chopped cooked ham', '2 ½ tablespoons red wine vinegar', '1 (16 ounce) package frozen cut green beans, thawed and drained', '1 tablespoon honey mustard', 'kosher salt to taste']","['1   Heat the oil in a large skillet over medium heat. Add the onion and ham; cook and stir until brown bits start to show up on the bottom of your pan, 5 to 10 minutes.', ""2   Mix the red wine vinegar into the pan, scraping up the browned bits from the bottom. The vinegar will evaporate quickly - don't panic. Mix in the mustard, and reduce the heat to medium-low. Add the green beans and stir to coat. Cook just until tender but still crisp, about 5 minutes. Season with kosher salt and serve.""]",['Per Serving:  99 calories; protein 3.9g; carbohydrates 8.5g; fat 5.4g; cholesterol 7.6mg; sodium 278.2mg.']
https://www.allrecipes.com/recipe/71881/awesome-broccoli-marinara/,Awesome Broccoli Marinara,5 mins,20 mins,25 mins,4,4 servings,"['2 tablespoons olive oil', '1 (14.5 ounce) can diced tomatoes with balsamic vinegar, basil and olive oil', '1 pound broccoli florets', '2 cloves garlic, chopped', 'salt and pepper to taste']","['1   Heat olive oil in a large skillet over medium heat. Add garlic, and cook for a few minutes, stirring constantly. Pour in the tomatoes with their juices, and simmer until the liquid has reduced by about 1/2. Place the broccoli on top of the tomatoes, and season with a little salt and pepper. Cover, and simmer over low heat for 10 minutes, or until the broccoli is tender. Do not over cook the broccoli, it should be a vibrant green. Pour into a serving dish, and toss to blend with the sauce before serving.    Advertisement']",['Per Serving:  122 calories; protein 4.1g; carbohydrates 11.4g; fat 7.2g; sodium 197.2mg.']
https://www.allrecipes.com/recipe/21025/potato-casserole-ii/,Potato Casserole II,15 mins,1 hr,1 hr 15 mins,7,6 to 8 servings,"['½ cup chopped onion', '1 pint sour cream', '1 (10.75 ounce) can condensed cream of chicken soup', '2 cups shredded Cheddar cheese', 'salt and pepper to taste', '1 (2 pound) package frozen hash brown potatoes, thawed', '2 cups crushed potato chips', '½ cup melted butter']","['1   Preheat oven to 350 degrees F (175 degrees C).', '2   In a large mixing bowl combine onion, sour cream, soup, cheese, salt and pepper. Press the excess water out of the hash browns and then add them to the soup mixture and mix well. Transfer to a 9x12 inch casserole dish. Sprinkle potato chips on top, then drizzle with butter.', '3   Bake in preheated oven for 45 minutes to 1 hour, until golden brown.']",['Per Serving:  650 calories; protein 15.4g; carbohydrates 40.7g; fat 56.1g; cholesterol 101.2mg; sodium 767.6mg.']
https://www.allrecipes.com/recipe/13998/zippy-zucchini/,Zippy Zucchini,,,,6,6 servings,"['4 zucchinis, thinly sliced', '1 cup buttermilk baking mix', '½ cup chopped onion', '½ cup grated Parmesan cheese', '1 teaspoon salt', '½ cup vegetable oil', '4 eggs, beaten']","['1   Preheat oven to 350 degrees F (175 degrees C).', '2   In a medium size mixing bowl combine zucchini, buttermilk baking mix, onion, parmesan cheese, salt, oil, eggs. Spread lightly into a 9x13 inch baking pan. Bake for 30 minutes. Serve warm.']",['Per Serving:  339 calories; protein 10.8g; carbohydrates 20.7g; fat 24.5g; cholesterol 131.3mg; sodium 960.1mg.']
https://www.allrecipes.com/recipe/91642/sweet-grilled-corn/,Sweet Grilled Corn,10 mins,20 mins,1 hr 30 mins,8,8 servings,"['8 ears corn, husk and silk removed', '1 ½ tablespoons macadamia nut oil', '½ cup melted butter', '2 tablespoons minced garlic', '1 teaspoon crushed rosemary', '1 teaspoon rubbed sage', '1 teaspoon dried basil', '1 teaspoon dried thyme leaves', '1 ½ teaspoons salt', '1 ½ teaspoons pepper', '½ cup grated Parmesan cheese']","['1   Soak corn in cold water for 1 to 3 hours.', '2   Stir together macadamia nut oil and melted butter in a bowl. Season with garlic, rosemary, sage, basil, thyme, salt, and pepper; stir in Parmesan cheese.', '3   Drain corn and pat dry. Spread butter mixture evenly over each ear of corn, and place each piece on a square of aluminum foil. Tightly wrap each ear and puncture to allow excess steam to escape while grilling.', '4   Preheat an outdoor grill for medium heat.', '5   Grill the corn cobs until tender, about 20 to 30 minutes, turning frequently. Remove from the grill and check for doneness; if the corn is not done, continue cooking an additional 5 minutes.']",['Per Serving:  280 calories; protein 7.4g; carbohydrates 28.7g; fat 17.6g; cholesterol 36mg; sodium 635.5mg.']
https://www.allrecipes.com/recipe/216777/froghoppers-candied-ginger-carrots/,FROGHOPPER's Candied Ginger Carrots,5 mins,15 mins,20 mins,4,4 servings,"['1 (12 ounce) package baby carrots', '1 cup water', '3 tablespoons butter', '2 tablespoons brown sugar', '1 ½ teaspoons ground ginger', '¼ teaspoon salt']","['1   Bring carrots and water to a boil in a saucepan, reduce heat to low, and simmer until the carrots are tender, about 10 minutes. Drain carrots; stir in butter until carrots are coated. Stir in brown sugar, ginger, and salt; bring to a boil, and cook the carrots, stirring often, until the carrots are glazed, 2 to 3 minutes.    Advertisement']",['Per Serving:  134 calories; protein 0.7g; carbohydrates 14.1g; fat 8.8g; cholesterol 22.9mg; sodium 276.1mg.']
https://www.allrecipes.com/recipe/229055/seasoned-baked-potato-wedges/,Seasoned Baked Potato Wedges,15 mins,30 mins,45 mins,6,6 servings,"['6 red potatoes, cut into wedges', '2 tablespoons olive oil', '2 teaspoons onion powder', '2 teaspoons chili powder', '1 teaspoon garlic powder', '1 teaspoon garlic salt', 'salt and ground black pepper to taste']","['1   Preheat oven to 375 degrees F (190 degrees C).', '2   Spread potato wedges in a single layer on a baking sheet and coat with olive oil. Mix onion powder, chili powder, garlic powder, and garlic salt in a small bowl; sprinkle over potatoes and toss to coat evenly.', '3   Bake in preheated oven until potatoes are tender, 30 to 35 minutes. Season with salt and black pepper.']",['Per Serving:  196 calories; protein 4.3g; carbohydrates 35.4g; fat 5g; sodium 324.3mg.']
https://www.allrecipes.com/recipe/228337/cheesy-kale-chips/,Cheesy Kale Chips,5 mins,45 mins,50 mins,6,6 servings,"['2 tablespoons extra virgin olive oil', '1 bunch curly kale, torn', '½ cup nutritional yeast', '⅓ teaspoon salt']","['1   Preheat oven to 200 degrees F (95 degrees C).', '2   Drizzle olive oil over the kale in a large bowl and sprinkle with the nutritional yeast and salt. Stir with your hands to coat kale.', '3   Spread kale onto baking sheets.', ""4   Bake in preheated oven until kale begins to get slightly crisp; rotate racks and flip the chips, and continue baking until completely crisp, 45 to 60 minutes total. Make sure to keep an eye on them to make sure they don't burn; if you notice certain chips ready much sooner than others, take them out.""]",['Per Serving:  111 calories; protein 7.8g; carbohydrates 10.8g; fat 5.5g; sodium 164.6mg.']
https://www.allrecipes.com/recipe/91353/skewered-grilled-potatoes/,Skewered Grilled Potatoes,20 mins,20 mins,1 hr 40 mins,8,8 servings,"['2 pounds red potatoes, quartered', '½ cup water', '½ cup light mayonnaise', '¼ cup dry white wine', '2 teaspoons crushed dried rosemary', '1 teaspoon garlic powder', 'wooden skewers, soaked in water for 30 minutes']","['1   Place potatoes and water in a microwave safe bowl. Cook potatoes in microwave on high until just tender, about 15 minutes, stirring half-way through. Drain potatoes and allow to steam for a few minutes to dry.', '2   In a large bowl, stir together mayonnaise, wine, rosemary, and garlic powder. Mix in drained potatoes and toss to coat. Marinate, covered, in the refrigerator for 1 hour.', '3   Preheat an outdoor grill for high heat and lightly oil grate.', '4   Remove potatoes from marinade, and skewer. Grill, covered, for 6 to 8 minutes, brushing occasionally with marinade, turning half-way through. Remove potatoes from skewers and serve hot.']",['Per Serving:  137 calories; protein 2.4g; carbohydrates 19.9g; fat 5.2g; cholesterol 5.3mg; sodium 108.8mg.']
